date,Open,High,Low,Close,Volume,avg-block-size,n-transactions-per-block,n-payments-per-block,transactions-per-second,blocks-size,hash-rate,difficulty,monthly-btc-trend,daily-btc-trend
2018-09-30,6604.7099609375,6643.77978515625,6566.5400390625,6625.56005859375,4002280000.0,0.626711306748466,1277.36196319018,2151.730061349693,2.3206597222222327,185381.604228,57956171.195076,7152633351906.0,17,54
2018-10-01,6619.85009765625,6653.2998046875,6549.080078125,6589.6201171875,4000970000.0,0.857105917721519,1536.83544303797,2569.6139240506327,2.643055555555566,185483.077416,56178374.5326503,7152633351906.0,14,70
2018-10-02,6593.240234375,6611.83984375,6537.89990234375,6556.10009765625,3979260000.0,1.01533580291971,1786.65693430657,2931.2773722627735,2.7515625000000097,185619.673192,48711628.5504627,7152633351906.0,14,71
2018-10-03,6553.85986328125,6571.4599609375,6454.02978515625,6502.58984375,3887310000.0,0.838225668965517,1671.05517241379,3235.1793103448276,2.7401041666666752,185758.1138,51556103.2103437,7152633351906.0,14,73
2018-10-04,6497.91015625,6603.31005859375,6497.91015625,6576.68994140625,3838410000.0,0.798640053333333,1621.04666666667,2838.0466666666666,2.747916666666677,185879.103375,54911962.6283177,7364268059355.9,14,71
2018-10-05,6574.14990234375,6623.6201171875,6557.41015625,6622.47998046875,3671500000.0,0.963110884615385,1882.45384615385,3457.146153846154,2.7866319444444527,185999.347823,48176505.2061266,7454968648263.0,14,68
2018-10-06,6622.4501953125,6628.5400390625,6577.7998046875,6588.31005859375,3259740000.0,0.92210188,1718.744,2999.128,2.506076388888895,186124.58706,46323562.6981987,7454968648263.0,14,60
2018-10-07,6590.68017578125,6641.490234375,6557.0400390625,6602.9501953125,3306630000.0,0.831893478873239,1547.4014084507,2704.0704225352115,2.4480902777777835,186239.737847,52623567.2251537,7454968648263.0,14,58
2018-10-08,6600.18994140625,6675.06005859375,6576.0400390625,6652.22998046875,3979460000.0,0.965177555555555,1837.34074074074,2941.488888888889,2.7366319444444507,186358.516959,50029447.7140546,7454968648263.0,14,71
2018-10-09,6653.080078125,6661.41015625,6606.93994140625,6642.64013671875,3580810000.0,0.966413523076923,1814.32307692308,3010.523076923077,2.7213541666666754,186488.678857,48176505.2061266,7454968648263.0,14,69
2018-10-10,6640.2900390625,6640.2900390625,6538.9599609375,6585.52978515625,3787650000.0,0.896905520833334,1701.00694444444,2844.3125,2.7373263888888952,186613.444976,53364744.2283249,7454968648263.0,14,80
2018-10-11,6586.740234375,6586.740234375,6243.740234375,6256.240234375,5181640000.0,0.920825635220126,1650.7358490566,2667.578616352201,2.905902777777784,186742.914567,58923571.7521087,7454968648263.0,14,100
2018-10-12,6239.25,6328.5,6236.47021484375,6274.580078125,3783500000.0,1.12850302272727,1842.22727272727,3231.8863636363635,2.844097222222229,186889.781088,48917682.2092978,7454968648263.0,14,84
2018-10-13,6278.080078125,6308.509765625,6259.81005859375,6285.990234375,3064030000.0,0.862022191489362,1454.58865248227,2394.8581560283687,2.4902777777777847,187038.915978,52252978.7235681,7454968648263.0,14,62
2018-10-14,6288.490234375,6363.2099609375,6280.14990234375,6290.93017578125,3085320000.0,0.957302087719298,1677.71052631579,2779.0877192982457,2.197743055555564,187159.427641,42247089.1807572,7454968648263.0,14,65
2018-10-15,6292.64013671875,6965.06005859375,6258.68017578125,6596.5400390625,7370770000.0,0.943760956790123,1647.80864197531,2740.895061728395,2.558333333333342,187268.843095,60035337.2568655,7454968648263.0,14,86
2018-10-16,6601.41015625,6673.58984375,6571.3701171875,6596.10986328125,4074800000.0,1.06627381481481,1910.86666666667,3084.696296296296,3.047222222222232,187422.407164,50029447.7140546,7454968648263.0,14,78
2018-10-17,6590.52001953125,6601.2099609375,6517.4501953125,6544.43017578125,4088420000.0,1.04920780434783,1886.68115942029,2984.449275362319,2.8548611111111217,187565.874568,51141213.2188113,7454968648263.0,14,73
2018-10-18,6542.330078125,6567.5400390625,6450.0400390625,6476.7099609375,3924080000.0,0.996208050724638,1836.59420289855,2939.5942028985505,2.863541666666677,187710.943989,50951835.5499124,7427362643331.48,14,72
2018-10-19,6478.06982421875,6493.68017578125,6445.31005859375,6465.41015625,3578870000.0,1.01814784507042,1787.50704225352,3068.7535211267605,2.8527777777777854,187848.607761,50702736.5834647,7182852313938.0,14,66
2018-10-20,6460.919921875,6497.72021484375,6449.0,6489.18994140625,3379130000.0,0.88788548951049,1593.15384615385,2564.3986013986014,2.5847222222222306,187992.87586,51059798.1087004,7182852313938.0,14,61
2018-10-21,6490.08984375,6556.3798828125,6476.0,6482.35009765625,3253610000.0,0.823540115942028,1532.64492753623,2493.550724637681,2.3449652777777863,188120.155675,49274490.4825221,7182852313938.0,14,61
2018-10-22,6486.0498046875,6543.7998046875,6462.97998046875,6487.16015625,3672860000.0,0.916539567741935,1647.25161290323,2676.81935483871,2.796527777777785,188232.897144,55344536.4115284,7182852313938.0,14,69
2018-10-23,6472.35986328125,6506.009765625,6451.27001953125,6475.740234375,3716150000.0,0.932260415584416,1645.86363636364,2672.7662337662337,2.873958333333343,188375.922952,54987474.8862927,7182852313938.0,14,69
2018-10-24,6478.89013671875,6521.990234375,6468.85986328125,6495.83984375,3424670000.0,1.14165657522124,2248.59292035398,3584.2300884955753,2.8762152777777885,188519.173903,40347952.3516304,7182852313938.0,14,72
2018-10-25,6484.64990234375,6504.64990234375,6447.02978515625,6476.2900390625,3230550000.0,1.03543029927007,1858.38686131387,3323.6642335766423,2.847916666666679,188648.395605,48917428.9572864,7182852313938.0,14,68
2018-10-26,6468.43994140625,6498.2900390625,6449.60986328125,6474.75,3306050000.0,1.05804733566434,1769.24475524476,3039.062937062937,2.8842013888888967,188790.328111,51059798.1087004,7182852313938.0,14,65
2018-10-27,6480.83984375,6507.41015625,6453.52978515625,6480.3798828125,3393250000.0,0.913874301470588,1718.74264705882,2628.279411764706,2.675173611111118,188941.6556,48560367.4320507,7182852313938.0,14,57
2018-10-28,6482.66015625,6502.27978515625,6447.91015625,6486.39013671875,3445190000.0,0.828287614285715,1570.42857142857,2512.9928571428572,2.521527777777787,189065.837498,49988613.5329934,7182852313938.0,14,58
2018-10-29,6492.35009765625,6503.60009765625,6306.990234375,6332.6298828125,4199910000.0,0.983820609589041,1847.6301369863,2951.095890410959,2.867881944444455,189181.796,52130982.6844074,7182852313938.0,14,71
2018-10-30,6337.0400390625,6364.990234375,6310.14013671875,6334.27001953125,3781100000.0,0.943664909090909,1839.78571428571,2854.3506493506493,2.8776041666666767,189325.452879,54987474.8862927,7182852313938.0,14,72
2018-10-31,6336.990234375,6349.16015625,6316.8798828125,6317.60986328125,4191240000.0,0.918292963190184,1768.60736196319,2760.963190184049,3.1838541666666775,189470.762851,58201028.6134137,7182852313938.0,14,69
2018-11-01,6318.14013671875,6547.14013671875,6311.830078125,6377.77978515625,3789400000.0,0.979455207792208,1830.78571428571,2850.590909090909,3.212500000000009,189619.752188,54988709.7918046,7183013626017.38,20,36
2018-11-02,6378.919921875,6396.85986328125,6327.3798828125,6388.43994140625,4234870000.0,1.11705493006993,2046.88111888112,3486.986013986014,3.258159722222233,189770.748846,51070835.0767129,7184404942702.0,20,35
2018-11-03,6387.240234375,6400.06982421875,6342.3701171875,6361.259765625,3658640000.0,0.88555050310559,1550.08695652174,2447.7018633540374,3.0701388888889003,189931.038493,57499331.7996558,7184404942702.0,20,32
2018-11-04,6365.47021484375,6388.6298828125,6294.56982421875,6376.1298828125,4390020000.0,1.03636299193548,1849.12096774194,2895.483870967742,2.6696180555555653,190073.330074,44285199.6469399,7184404942702.0,20,35
2018-11-05,6363.6201171875,6480.58984375,6363.6201171875,6419.66015625,4174800000.0,1.04340288111888,2050.62237762238,3191.867132867133,2.8574652777777874,190202.285325,51070835.0767129,7184404942702.0,20,40
2018-11-06,6433.3798828125,6463.5498046875,6408.16015625,6461.009765625,4700040000.0,1.0720384375,2230.0859375,3426.359375,3.4276041666666752,190351.339971,45713754.4742605,7184404942702.0,20,38
2018-11-07,6468.5,6552.16015625,6468.31005859375,6530.14013671875,4941260000.0,1.14416084615385,2259.49230769231,3460.7153846153847,3.293402777777788,190488.603667,46428031.8879208,7184404942702.0,20,38
2018-11-08,6522.27001953125,6536.919921875,6438.52978515625,6453.72021484375,4665260000.0,1.16996561157025,2294.19008264463,3551.3884297520663,3.2656250000000138,190637.415963,43213783.5264494,7184404942702.0,20,37
2018-11-09,6442.60009765625,6456.4599609375,6373.3701171875,6385.6201171875,4346820000.0,1.13519577952756,2235.40157480315,3744.0866141732286,3.195486111111125,190778.842783,45356615.7674304,7184404942702.0,20,35
2018-11-10,6386.1298828125,6437.27978515625,6385.31005859375,6409.22021484375,3705320000.0,0.9555543129771,1927.47328244275,2983.083969465649,2.6979166666666767,190923.046444,46785170.594751,7184404942702.0,20,32
2018-11-11,6413.6298828125,6423.25,6350.169921875,6411.27001953125,3939060000.0,0.874062294520548,1691.71917808219,2620.4383561643835,2.7973958333333404,191048.214685,52142251.1972034,7184404942702.0,20,31
2018-11-12,6411.759765625,6434.2099609375,6360.47021484375,6371.27001953125,4295770000.0,1.06687757142857,2142.9,3299.8357142857144,3.302256944444452,191175.819909,49999418.9562224,7184404942702.0,20,35
2018-11-13,6373.18994140625,6395.27001953125,6342.669921875,6359.490234375,4503800000.0,1.11000326666667,2326.33333333333,3589.258333333333,3.221180555555567,191324.778845,42856644.8196192,7184404942702.0,20,37
2018-11-14,6351.240234375,6371.5498046875,5544.08984375,5738.35009765625,7398940000.0,1.09477666666667,2168.55555555556,3471.5777777777776,3.3067708333333474,191458.122941,48213725.4220716,7184404942702.0,20,59
2018-11-15,5736.14990234375,5774.81982421875,5358.3798828125,5648.02978515625,7032140000.0,1.19364507086614,2295.47244094488,3695.8267716535433,3.279513888888898,191606.131825,45356615.7674304,7184404942702.0,20,67
2018-11-16,5645.31982421875,5657.02001953125,5498.93994140625,5575.5498046875,5279320000.0,1.1581735952381,2247.01587301587,3790.5158730158732,3.0362847222222293,191758.045572,44946674.6331138,7175974755379.84,20,52
2018-11-17,5578.580078125,5578.580078125,5519.56005859375,5554.330078125,4303150000.0,0.914248868965516,1811.3724137931,2786.993103448276,3.070486111111121,191903.684286,47956936.4976083,6653303141406.0,20,42
2018-11-18,5559.740234375,5653.60986328125,5559.740234375,5623.5400390625,4159680000.0,0.954274699186991,1949.61788617886,3024.7479674796746,2.7467013888888996,192035.966553,40680711.6496954,6653303141406.0,20,39
2018-11-19,5620.77978515625,5620.77978515625,4842.91015625,4871.490234375,7039560000.0,1.10071195238095,2126.75396825397,3401.7301587301586,3.1395833333333436,192153.430044,41672924.1289562,6653303141406.0,20,68
2018-11-20,4863.93017578125,4951.60986328125,4272.10986328125,4451.8701171875,8428290000.0,1.2037403030303,2185.22727272727,3630.6969696969695,3.264583333333347,192292.51236,43657349.0874779,6653303141406.0,20,100
2018-11-21,4465.5400390625,4675.72998046875,4343.97998046875,4602.169921875,6120120000.0,1.21354621904762,2428.01904761905,3976.1238095238095,2.950520833333344,192451.26253,34727436.7741302,6653303141406.0,20,77
2018-11-22,4611.56982421875,4629.64013671875,4365.64013671875,4365.93994140625,4569370000.0,1.21845531147541,2181.27868852459,3479.0409836065573,2.9137152777777864,192578.650789,40349974.1566084,6653303141406.0,20,54
2018-11-23,4360.7001953125,4396.419921875,4195.68017578125,4347.10986328125,4871490000.0,1.131096584,2202.088,3656.368,2.8782986111111213,192727.233576,41342186.6358693,6653303141406.0,20,58
2018-11-24,4347.68994140625,4413.08984375,3795.159912109375,3880.760009765625,4679500000.0,0.980274237762238,1748.37062937063,2733.7342657342656,2.9739583333333424,192868.734993,47295461.5114344,6653303141406.0,20,53
2018-11-25,3880.780029296875,4120.8701171875,3585.06005859375,4009.969970703125,6825640000.0,1.01055404724409,1883.90551181102,3042.031496062992,2.736284722222232,193008.824025,42003661.6220432,6653303141406.0,20,83
2018-11-26,4015.070068359375,4107.14013671875,3643.919921875,3779.1298828125,6476900000.0,1.18616418918919,2315.87387387387,3768.054054054054,2.703819444444455,193137.282487,36711861.7326519,6653303141406.0,20,80
2018-11-27,3765.949951171875,3862.9599609375,3661.010009765625,3820.719970703125,5998720000.0,1.07125403816794,2049.87022900763,3219.885496183206,3.055034722222238,193268.837669,43326611.594391,6653303141406.0,20,75
2018-11-28,3822.469970703125,4385.89990234375,3822.469970703125,4257.419921875,7280280000.0,1.11196844067797,2156.40677966102,3461.186440677966,3.0064236111111273,193409.089959,39027024.1842606,6653303141406.0,20,68
2018-11-29,4269.00439453125,4413.0205078125,4145.76513671875,4278.8466796875,6503347767.0,1.20213011428571,2345.00952380952,3872.9333333333334,2.608854166666683,193540.42918,34727436.7741302,6653303141406.0,20,59
2018-11-30,4289.0888671875,4322.9765625,3942.822021484375,4017.2685546875,6048016717.0,1.20979136633663,2476.80198019802,4036.861386138614,2.837326388888903,193666.749476,33404486.8017824,6653303141406.0,20,56
2018-12-01,4024.46435546875,4309.37744140625,3969.710693359375,4214.671875,5375314093.0,1.06843840322581,1950.37903225806,3168.2258064516127,2.57708333333335,193788.796594,41011449.1427823,6653303141406.0,19,64
2018-12-02,4200.7333984375,4301.51953125,4110.978515625,4139.8779296875,5262697895.0,1.00527176315789,1953.27192982456,3016.464912280702,2.313020833333351,193921.29666,37704074.2119128,6653303141406.0,19,56
2018-12-03,4147.32373046875,4155.9794921875,3840.4462890625,3894.130859375,5089570994.0,1.10102824561404,2110.98245614035,3432.938596491228,2.829513888888904,194035.834435,35101305.9820655,6194015746026.25,19,72
2018-12-04,3886.294921875,4075.627685546875,3832.75,3956.893798828125,5028069239.0,1.08345961594203,1957.89130434783,3195.0289855072465,2.776041666666684,194161.561899,38734427.5898666,5646403851535.0,19,73
2018-12-05,3958.894775390625,3969.535888671875,3753.994873046875,3753.994873046875,5302481574.0,1.03676808461538,1973.08461538462,3156.269230769231,2.9652777777777923,194310.980329,36488953.5266859,5646403851535.0,19,69
2018-12-06,3754.074462890625,3874.966064453125,3521.101806640625,3521.101806640625,5878333109.0,1.09192977037037,2071.51111111111,3336.948148148148,3.035416666666683,194445.939352,37892374.8161739,5646403851535.0,19,78
2018-12-07,3512.59033203125,3512.59033203125,3280.228759765625,3419.937255859375,6835615448.0,1.22229136842105,2227.10526315789,3946.6929824561403,2.9472222222222357,194593.091474,31998005.4003246,5646403851535.0,19,100
2018-12-08,3421.910400390625,3506.04345703125,3350.650634765625,3476.11474609375,5305024497.0,0.970701047244094,1819.71653543307,2862.818897637795,2.6289930555555654,194732.610371,35646900.7529932,5646403851535.0,19,74
2018-12-09,3473.2275390625,3685.3056640625,3469.09423828125,3614.234375,4947372847.0,0.948841625,1863.8203125,2833.9765625,2.518576388888897,194855.942714,35927585.0108908,5646403851535.0,19,64
2018-12-10,3612.04638671875,3647.33251953125,3470.14453125,3502.656005859375,5020968740.0,1.14115427419355,2083.49193548387,3351.6451612903224,2.9114583333333406,194977.36938,34804847.9793004,5646403851535.0,19,73
2018-12-11,3497.5546875,3513.18505859375,3392.25,3424.588134765625,4696765188.0,1.07667292,2011.896,3157.08,2.908159722222228,195118.685935,35085532.237198,5646403851535.0,19,69
2018-12-12,3421.458251953125,3534.228515625,3413.4814453125,3486.9501953125,4139364829.0,1.1335625,2178.525,3385.6,2.926041666666673,195253.23104,33682110.9477101,5646403851535.0,19,68
2018-12-13,3487.87939453125,3489.739501953125,3298.132080078125,3313.67724609375,4343372456.0,1.08425702290076,2049.02290076336,3164.8702290076335,2.9175347222222285,195389.423988,36769637.7845835,5646403851535.0,19,67
2018-12-14,3311.751953125,3329.555908203125,3206.542236328125,3242.48486328125,4372763663.0,1.05868513013699,1889.04794520548,3056.4383561643835,3.069965277777784,195531.350563,40979901.6530473,5646403851535.0,19,72
2018-12-15,3243.99755859375,3275.3779296875,3191.303466796875,3236.76171875,3551763561.0,0.941854395973154,1764.28859060403,2674.51677852349,3.0116319444444515,195686.06789,41821954.42674,5646403851535.0,19,66
2018-12-16,3236.274658203125,3305.753173828125,3233.81982421875,3252.839111328125,3744248994.0,1.01991955652174,1969.15652173913,3067.495652173913,2.6538194444444505,195826.303696,32278689.6582222,5646403851535.0,19,62
2018-12-17,3253.123046875,3597.91796875,3253.123046875,3545.86474609375,5409247918.0,0.990779437499999,1867.64375,2831.58125,2.992187500000004,195943.603395,44909481.2636135,5646403851535.0,19,76
2018-12-18,3544.761474609375,3701.349365234375,3487.169189453125,3696.05908203125,5911325473.0,1.078395296875,2080.0390625,3293.53125,3.29392361111112,196101.448891,35766529.4260719,5621092245587.73,19,73
2018-12-19,3706.824951171875,3949.322998046875,3687.22998046875,3745.95068359375,6810689119.0,1.08476467114094,2029.47651006711,3151.3825503355706,3.2006944444444514,196240.298338,37822407.4037378,5106422924660.0,19,82
2018-12-20,3742.195068359375,4191.228515625,3728.974609375,4134.44140625,8927129279.0,1.13919502222222,2127.94814814815,3300.385185185185,3.2434027777777845,196401.814182,34268624.157749,5106422924660.0,19,83
2018-12-21,4133.70361328125,4198.4296875,3850.9462890625,3896.543701171875,7206015706.0,1.04834628571429,2004.2,3293.2571428571428,3.1678819444444506,196555.521155,35537832.4598879,5106422924660.0,19,73
2018-12-22,3898.083740234375,4014.1826171875,3855.739013671875,4014.1826171875,5605823233.0,0.806539171428572,1435.52,2195.8,2.974305555555563,196702.33563,44422290.5748598,5106422924660.0,19,62
2018-12-23,4020.99462890625,4085.7236328125,3976.40576171875,3998.980224609375,6151275490.0,0.740468193181818,1424.65340909091,2187.505681818182,2.7541666666666753,196843.53123,44676132.2352876,5106422924660.0,19,59
2018-12-24,4000.331787109375,4271.79248046875,4000.331787109375,4078.59912109375,7240968501.0,0.932735355263158,1791.42763157895,2745.2368421052633,3.0625000000000067,196973.701746,38583932.3850211,5106422924660.0,19,68
2018-12-25,4081.030517578125,4089.5615234375,3760.0205078125,3815.49072265625,6158207293.0,0.821911176100629,1666.99371069182,2484.125786163522,2.969444444444452,197115.654906,40360824.0080155,5106422924660.0,19,66
2018-12-26,3819.666748046875,3893.359619140625,3769.86376953125,3857.297607421875,5326547918.0,0.8895805477707,1791.75159235669,2691.579617834395,3.0894097222222263,197246.155964,39853140.68716,5106422924660.0,19,63
2018-12-27,3854.6884765625,3874.4169921875,3645.448486328125,3654.83349609375,5130222366.0,0.885621408045977,1724.25287356322,2605.522988505747,3.3652777777777825,197385.891643,44168448.9144321,5106422924660.0,19,63
2018-12-28,3653.1318359375,3956.135986328125,3642.632080078125,3923.918701171875,5631554348.0,0.93054402994012,1845.91017964072,2954.437125748503,3.397743055555564,197539.392719,42391557.2914377,5106422924660.0,19,64
2018-12-29,3932.49169921875,3963.7587890625,3820.40869140625,3820.40869140625,4991655917.0,0.973710137681159,1920.14492753623,3005.710144927536,3.058159722222229,197695.445725,35030149.1390323,5106422924660.0,19,58
2018-12-30,3822.384765625,3901.908935546875,3797.21923828125,3865.95263671875,4770578575.0,0.762486789772727,1520.67613636364,2344.375,2.9258680555555596,197829.933273,44676132.2352876,5106422924660.0,19,54
2018-12-31,3866.839111328125,3868.742919921875,3725.867431640625,3742.700439453125,4661840806.0,0.888393980645161,1675.38064516129,2605.1290322580644,3.049826388888894,197963.735069,40440248.2951255,5248509606855.48,19,56
2019-01-01,3746.71337890625,3850.913818359375,3707.231201171875,3843.52001953125,4324200990.0,0.801778946308724,1575.3355704698,2305.6442953020132,2.705381944444445,198101.21908,41615985.2733737,5618595848853.0,14,84
2019-01-02,3849.21630859375,3947.981201171875,3817.409423828125,3943.409423828125,5244856836.0,0.947860662251655,1799.31125827815,2737.973509933775,3.0302083333333343,198221.159602,42174589.1025465,5618595848853.0,14,94
2019-01-03,3931.048583984375,3935.68505859375,3826.222900390625,3836.7412109375,4530215219.0,0.966222341935484,1877.52258064516,2823.6129032258063,3.214062500000001,198364.321505,43291796.7608921,5618595848853.0,14,97
2019-01-04,3832.0400390625,3865.9345703125,3783.853759765625,3857.717529296875,4847965467.0,0.959198758389262,1891.08724832215,2960.9463087248323,3.2210069444444467,198514.023883,41615985.2733737,5618595848853.0,14,91
2019-01-05,3851.973876953125,3904.903076171875,3836.900146484375,3845.194580078125,5137609824.0,0.81294582208589,1626.94478527607,2390.2085889570553,3.1194444444444422,198656.957,45526212.0775833,5618595848853.0,14,80
2019-01-06,3836.51904296875,4093.29736328125,3826.51318359375,4076.632568359375,5597027440.0,0.826675390070922,1833.48936170213,2753.3829787234044,2.8126736111111086,198789.54096,39381569.9566825,5618595848853.0,14,87
2019-01-07,4078.5849609375,4092.613525390625,4020.89404296875,4025.248291015625,5228625637.0,0.984752744680851,2019.7304964539,3049.851063829787,3.140798611111112,198906.032513,39381569.9566825,5618595848853.0,14,90
2019-01-08,4028.47216796875,4109.02099609375,3996.955322265625,4030.847900390625,5306593305.0,0.86793,1884.7573964497,2763.6923076923076,3.4206597222222257,199044.911497,47202023.5651017,5618595848853.0,14,91
2019-01-09,4031.552001953125,4068.403564453125,4022.662841796875,4035.29638671875,5115905225.0,0.88413781097561,1945.46341463415,2880.682926829268,3.5524305555555586,199191.540797,45805513.9921697,5618595848853.0,14,92
2019-01-10,4034.411376953125,4064.066650390625,3659.174560546875,3678.924560546875,6874143796.0,0.970871820512821,2098.32051282051,3204.224358974359,3.67534722222222,199335.417225,43571098.6754785,5618595848853.0,14,100
2019-01-11,3674.015380859375,3713.8818359375,3653.06982421875,3687.365478515625,5538712865.0,0.983164702702703,2083.59459459459,3300.324324324324,3.5170138888888904,199487.728519,41336683.3587873,5618595848853.0,14,85
2019-01-12,3686.97314453125,3698.978271484375,3653.810791015625,3661.301025390625,4778170883.0,0.89671465942029,2039.86956521739,2978.927536231884,3.201562500000001,199632.832627,38543664.2129233,5618595848853.0,14,77
2019-01-13,3658.8681640625,3674.760009765625,3544.92724609375,3552.953125,4681302466.0,0.853370890510949,2021.87591240876,2942.4306569343066,3.0046874999999997,199757.458177,38264362.2983369,5618595848853.0,14,76
2019-01-14,3557.31103515625,3727.836181640625,3552.28515625,3706.05224609375,5651384490.0,0.956647966442953,2192.51677852349,3212.1006711409395,3.404687499999999,199874.123237,43423390.2168908,5862614531725.31,14,90
2019-01-15,3704.21630859375,3720.1533203125,3619.94921875,3630.67529296875,5537192302.0,1.06503484848485,2289.99242424242,3460.1742424242425,3.6760416666666678,200016.721256,38609293.9848521,5883988430955.0,14,85
2019-01-16,3631.509765625,3685.777099609375,3624.67333984375,3655.0068359375,5394457145.0,1.11209812030075,2298.51127819549,3593.624060150376,3.2798611111111096,200157.509817,38901788.6362525,5883988430955.0,14,84
2019-01-17,3651.87109375,3680.135986328125,3621.9609375,3678.56396484375,5464420383.0,1.09721418110236,2336.1811023622,3540.0078740157483,3.2637152777777794,200305.249148,37146820.7278501,5883988430955.0,14,78
2019-01-18,3677.990478515625,3682.52001953125,3637.080810546875,3657.83935546875,5002961727.0,1.037986,2217.13768115942,3477.4202898550725,3.284895833333334,200444.655211,40364261.8932544,5883988430955.0,14,77
2019-01-19,3652.3779296875,3758.533447265625,3652.3779296875,3728.568359375,5955691380.0,0.959122060150376,2121.71428571429,3138.375939849624,3.2069444444444444,200587.779363,38901788.6362525,5883988430955.0,14,68
2019-01-20,3725.446044921875,3743.387939453125,3583.01953125,3601.013671875,5582489560.0,0.805785057324841,1873.36305732484,2667.388535031847,3.3074652777777804,200714.668227,45921660.2698619,5883988430955.0,14,71
2019-01-21,3600.372802734375,3608.8408203125,3558.537109375,3576.032470703125,5004347059.0,0.943183713333333,2101.34666666667,3102.74,3.325173611111112,200841.557421,43874197.7100592,5883988430955.0,14,76
2019-01-22,3575.081298828125,3620.74658203125,3539.721435546875,3604.5771484375,5313623556.0,1.05525491538461,2277.23076923077,3396.0307692307692,3.411805555555558,200983.41026,38024304.6820513,5883988430955.0,14,74
2019-01-23,3605.55712890625,3623.06787109375,3565.31396484375,3585.123046875,5433755649.0,1.02611137671233,2010.23287671233,3299.780821917808,3.421527777777777,201120.545819,42704219.1044576,5883988430955.0,14,75
2019-01-24,3584.500244140625,3616.08740234375,3569.0927734375,3600.865478515625,5262869046.0,0.911348740740741,1902.13580246914,2861.382716049383,3.191493055555558,201270.412849,47384133.5268639,5883988430955.0,14,77
2019-01-25,3607.390380859375,3612.927734375,3575.597412109375,3599.765869140625,5265847539.0,1.01736005072464,2181.77536231884,3501.753623188406,3.4208333333333365,201417.662554,40364261.8932544,5883988430955.0,14,73
2019-01-26,3599.71533203125,3654.93310546875,3593.345947265625,3602.46044921875,5098183235.0,0.98073546,1921.9,3075.48,3.147222222222222,201558.382568,43874197.7100592,5883988430955.0,14,64
2019-01-27,3604.687255859375,3612.67138671875,3567.245849609375,3583.9658203125,5570752966.0,0.881242817518248,2019.3503649635,2967.6496350364964,3.047048611111112,201705.492615,40071767.241854,5883988430955.0,14,65
2019-01-28,3584.283203125,3586.7509765625,3439.23291015625,3470.450439453125,6908930483.0,1.02264442068965,2124.56551724138,3237.6068965517243,3.346701388888885,201825.737961,42070546.8156134,5836655168808.54,14,84
2019-01-29,3468.8701171875,3476.0654296875,3400.81982421875,3448.116943359375,5897159493.0,1.01022278767123,2233.98630136986,3322.4109589041095,3.551562500000003,201974.535897,42201068.245197,5814661935892.0,14,81
2019-01-30,3443.89697265625,3495.1748046875,3429.387939453125,3486.181640625,5955112627.0,1.07470797058823,2367.5,3487.845588235294,3.6684027777777817,202121.485516,39310584.1188136,5814661935892.0,14,76
2019-01-31,3485.4091796875,3504.804931640625,3447.915771484375,3457.792724609375,5831198271.0,1.01542021290323,2283.51612903226,3339.993548387097,3.684895833333338,202268.515427,44802503.958942,5814661935892.0,14,74
2019-02-01,3460.547119140625,3501.9541015625,3431.591552734375,3487.9453125,5422926707.0,1.02459243670886,2147.72784810127,3260.6202531645567,3.640798611111111,202425.687377,45669649.196857,5814661935892.0,14,75
2019-02-02,3484.6259765625,3523.287353515625,3467.57470703125,3521.060791015625,5071623601.0,0.981337798611111,2236.33333333333,3236.5069444444443,3.5989583333333344,202587.209456,41622971.4199203,5814661935892.0,14,65
2019-02-03,3516.1396484375,3521.38818359375,3447.92431640625,3464.013427734375,5043937584.0,0.935500210144928,2175.15217391304,3085.536231884058,3.181423611111114,202728.86132,39888680.9440903,5814661935892.0,14,68
2019-02-04,3467.211669921875,3476.223876953125,3442.5869140625,3459.154052734375,5332718886.0,1.01239853061225,2280.87074829932,3243.503401360544,3.6960069444444454,202858.033387,42490116.6578353,5814661935892.0,14,78
2019-02-05,3454.950927734375,3478.148193359375,3451.93701171875,3466.357421875,5227549545.0,1.05118828571429,2408.63265306122,3503.7619047619046,3.777256944444448,203006.741207,42490116.6578353,5814661935892.0,14,94
2019-02-06,3469.091796875,3469.091796875,3398.5654296875,3413.767822265625,5482196038.0,1.05037040853659,2131.68292682927,3038.518292682927,3.913715277777779,203161.190166,47403939.672687,5814661935892.0,14,87
2019-02-07,3414.929443359375,3427.945556640625,3394.218505859375,3399.4716796875,5004962683.0,0.94221690229885,2029.0,2853.793103448276,3.9015625000000007,203333.455216,50294423.7990704,5814661935892.0,14,83
2019-02-08,3401.37646484375,3695.614013671875,3391.023681640625,3666.7802734375,7735623101.0,0.984610680981596,2056.93251533742,3165.153374233129,3.751909722222224,203497.285591,47114891.2600487,5814661935892.0,14,87
2019-02-09,3671.5859375,3679.94140625,3646.559326171875,3671.20361328125,6158833645.0,0.934364993333334,2072.61333333333,2937.0866666666666,3.5345486111111124,203657.589093,43357261.8957503,5814661935892.0,14,80
2019-02-10,3673.201416015625,3695.0361328125,3640.97998046875,3690.188232421875,6282256903.0,0.899240978571428,2140.06428571429,3005.542857142857,3.1553819444444446,203797.985991,41018987.2961362,5894008795042.54,14,74
